Time,Open,High,Low,Close,Volume
2024-03-12 02:29:00,17259.0,17263.0,17259.0,17262.0,0.874
2024-03-12 02:30:00,17260.0,17275.0,17260.0,17275.0,3.885
2024-03-12 02:31:00,17274.0,17290.0,17274.0,17290.0,7.224
2024-03-12 02:32:00,17291.0,17298.0,17288.0,17297.0,9.089
2024-03-12 02:33:00,17298.0,17325.0,17294.0,17294.0,9.721
2024-03-12 02:34:00,17295.0,17296.0,17269.0,17285.0,7.245
2024-03-12 02:35:00,17286.0,17291.0,17276.0,17289.0,1.687
2024-03-12 02:36:00,17288.0,17293.0,17280.0,17289.0,5.423
2024-03-12 02:37:00,17292.0,17306.0,17292.0,17306.0,8.92
2024-03-12 02:38:00,17307.0,17307.0,17280.0,17297.0,6.932
2024-03-12 02:39:00,17298.0,17371.0,17298.0,17371.0,24.841
2024-03-12 02:40:00,17373.0,17393.0,17373.0,17389.0,19.973
2024-03-12 02:41:00,17400.0,17424.0,17353.0,17366.0,17.013
2024-03-12 02:42:00,17364.0,17369.0,17353.0,17360.0,7.615
2024-03-12 02:43:00,17344.0,17353.0,17334.0,17353.0,3.163
2024-03-12 02:44:00,17368.0,17403.0,17368.0,17403.0,3.61
2024-03-12 02:45:00,17411.0,17445.0,17411.0,17435.0,2.354
2024-03-12 02:46:00,17416.0,17416.0,17392.0,17394.0,6.745
2024-03-12 02:47:00,17394.0,17403.0,17386.0,17386.0,2.292
2024-03-12 02:48:00,17386.0,17386.0,17373.0,17375.0,0.981
2024-03-12 02:49:00,17375.0,17379.0,17357.0,17357.0,2.82
2024-03-12 02:50:00,17350.0,17357.0,17346.0,17351.0,3.557
2024-03-12 02:51:00,17354.0,17357.0,17344.0,17344.0,5.123
2024-03-12 02:52:00,17343.0,17359.0,17339.0,17357.0,1.803
2024-03-12 02:53:00,17344.0,17349.0,17336.0,17349.0,5.127
2024-03-12 02:54:00,17352.0,17363.0,17339.0,17363.0,4.752
2024-03-12 02:55:00,17365.0,17377.0,17362.0,17364.0,1.864
2024-03-12 02:56:00,17362.0,17362.0,17349.0,17349.0,1.44
2024-03-12 02:57:00,17351.0,17376.0,17351.0,17360.0,3.698
2024-03-12 02:58:00,17362.0,17403.0,17360.0,17388.0,8.813
2024-03-12 02:59:00,17394.0,17420.0,17394.0,17401.0,12.308
2024-03-12 03:00:00,17395.0,17408.0,17383.0,17383.0,9.682
2024-03-12 03:01:00,17380.0,17406.0,17364.0,17395.0,9.321
2024-03-12 03:02:00,17393.0,17408.0,17377.0,17406.0,11.015
2024-03-12 03:03:00,17406.0,17413.0,17400.0,17400.0,8.089
2024-03-12 03:04:00,17395.0,17431.0,17395.0,17420.0,10.943
2024-03-12 03:05:00,17420.0,17428.0,17406.0,17406.0,15.117
2024-03-12 03:06:00,17406.0,17419.0,17406.0,17415.0,2.867
2024-03-12 03:07:00,17415.0,17415.0,17406.0,17407.0,3.853
2024-03-12 03:08:00,17412.0,17454.0,17407.0,17449.0,32.935
2024-03-12 03:09:00,17447.0,17447.0,17407.0,17407.0,3.074
2024-03-12 03:10:00,17411.0,17436.0,17409.0,17411.0,14.049
2024-03-12 03:11:00,17409.0,17442.0,17409.0,17420.0,4.927
2024-03-12 03:12:00,17420.0,17430.0,17411.0,17411.0,5.026
2024-03-12 03:13:00,17412.0,17455.0,17412.0,17455.0,15.63
2024-03-12 03:14:00,17460.0,17460.0,17448.0,17452.0,13.765
2024-03-12 03:15:00,17448.0,17457.0,17423.0,17423.0,8.276
2024-03-12 03:16:00,17424.0,17431.0,17405.0,17413.0,4.6
2024-03-12 03:17:00,17416.0,17427.0,17408.0,17408.0,4.653
2024-03-12 03:18:00,17409.0,17416.0,17409.0,17410.0,0.894
2024-03-12 03:19:00,17411.0,17444.0,17408.0,17444.0,8.252
