Time,Open,High,Low,Close,Volume
2023-05-25 13:20:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:21:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:22:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:23:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:24:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:25:00,19.73,19.73,19.73,19.73,13.85
2023-05-25 13:26:00,19.74,19.74,19.74,19.74,76.12
2023-05-25 13:27:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:28:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:29:00,19.74,19.74,19.74,19.74,13.83
2023-05-25 13:30:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:31:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:32:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:33:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:34:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:35:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:36:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:37:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:38:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:39:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:40:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:41:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:42:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:43:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:44:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:45:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:46:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:47:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:48:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:49:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:50:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:51:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:52:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:53:00,19.74,19.74,19.74,19.74,0.0
2023-05-25 13:54:00,19.76,19.76,19.76,19.76,3.86
2023-05-25 13:55:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 13:56:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 13:57:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 13:58:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 13:59:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:00:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:01:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:02:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:03:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:04:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:05:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:06:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:07:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:08:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:09:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:10:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:11:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:12:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:13:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:14:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:15:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:16:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:17:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:18:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:19:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:20:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:21:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:22:00,19.76,19.76,19.76,19.76,0.0
2023-05-25 14:23:00,19.75,19.75,19.75,19.75,255.91
2023-05-25 14:24:00,19.75,19.75,19.74,19.75,207.73
2023-05-25 14:25:00,19.75,19.75,19.75,19.75,10.0
2023-05-25 14:26:00,19.75,19.75,19.75,19.75,28.24
