Time,Open,High,Low,Close,Volume
2018-07-22 11:30:00,0.1488,0.1488,0.1488,0.1488,0.0
2018-07-22 11:31:00,0.1488,0.1488,0.1488,0.1488,0.0
2018-07-22 11:32:00,0.1488,0.1488,0.1488,0.1488,0.0
2018-07-22 11:33:00,0.1488,0.1488,0.1488,0.1488,0.0
2018-07-22 11:34:00,0.1488,0.1488,0.1488,0.1488,0.0
2018-07-22 11:35:00,0.1488,0.1488,0.1482,0.1482,86.8
2018-07-22 11:36:00,0.1482,0.1482,0.1482,0.1482,0.0
2018-07-22 11:37:00,0.1488,0.1491,0.1488,0.1491,220.07
2018-07-22 11:38:00,0.1491,0.1491,0.1491,0.1491,0.0
2018-07-22 11:39:00,0.1491,0.1491,0.1491,0.1491,0.0
2018-07-22 11:40:00,0.1491,0.1491,0.1491,0.1491,40.24
2018-07-22 11:41:00,0.1492,0.1492,0.1492,0.1492,0.01
2018-07-22 11:42:00,0.1487,0.1492,0.1487,0.1492,0.25
2018-07-22 11:43:00,0.1492,0.1494,0.1492,0.1494,200.0
2018-07-22 11:44:00,0.1493,0.1493,0.1493,0.1493,6.77
2018-07-22 11:45:00,0.1493,0.1494,0.1493,0.1494,90.0
2018-07-22 11:46:00,0.1494,0.1494,0.1484,0.1484,93.94
2018-07-22 11:47:00,0.1484,0.1484,0.1484,0.1484,0.0
2018-07-22 11:48:00,0.1492,0.1492,0.1492,0.1492,0.4
2018-07-22 11:49:00,0.1492,0.1492,0.1492,0.1492,1.25
2018-07-22 11:50:00,0.1492,0.1494,0.1492,0.1494,196.42
2018-07-22 11:51:00,0.1494,0.1494,0.1494,0.1494,0.0
2018-07-22 11:52:00,0.1493,0.1493,0.1493,0.1493,10.0
2018-07-22 11:53:00,0.1489,0.1489,0.1479,0.1479,527.61
2018-07-22 11:54:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 11:55:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 11:56:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 11:57:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 11:58:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 11:59:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 12:00:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 12:01:00,0.1492,0.1493,0.1492,0.1493,60.0
2018-07-22 12:02:00,0.1489,0.1489,0.1489,0.1489,36.0
2018-07-22 12:03:00,0.1489,0.1489,0.1489,0.1489,0.0
2018-07-22 12:04:00,0.1489,0.1489,0.1489,0.1489,0.0
2018-07-22 12:05:00,0.1489,0.1489,0.1489,0.1489,0.0
2018-07-22 12:06:00,0.1491,0.1491,0.1491,0.1491,36.0
2018-07-22 12:07:00,0.1491,0.1491,0.1491,0.1491,0.0
2018-07-22 12:08:00,0.1488,0.1493,0.1488,0.1488,307.44
2018-07-22 12:09:00,0.1488,0.1494,0.1488,0.1488,224.87
2018-07-22 12:10:00,0.1488,0.1488,0.1488,0.1488,70.0
2018-07-22 12:11:00,0.1488,0.1488,0.1488,0.1488,7.0
2018-07-22 12:12:00,0.1488,0.1489,0.1488,0.1489,119.41
2018-07-22 12:13:00,0.1488,0.1498,0.1487,0.1498,3834.63
2018-07-22 12:14:00,0.1498,0.1498,0.1498,0.1498,0.0
2018-07-22 12:15:00,0.1498,0.1498,0.1498,0.1498,0.0
2018-07-22 12:16:00,0.1485,0.1485,0.1485,0.1485,14.01
2018-07-22 12:17:00,0.1485,0.1485,0.1485,0.1485,0.0
2018-07-22 12:18:00,0.1485,0.1485,0.1485,0.1485,0.0
2018-07-22 12:19:00,0.149,0.149,0.149,0.149,363.8
2018-07-22 12:20:00,0.149,0.149,0.149,0.149,0.09
2018-07-22 12:21:00,0.1492,0.1492,0.1492,0.1492,124.0
2018-07-22 12:22:00,0.1492,0.1492,0.1492,0.1492,0.0
2018-07-22 12:23:00,0.1487,0.1487,0.1487,0.1487,36.0
2018-07-22 12:24:00,0.1487,0.1487,0.1487,0.1487,0.0
2018-07-22 12:25:00,0.149,0.149,0.149,0.149,1344.98
2018-07-22 12:26:00,0.1487,0.1487,0.1487,0.1487,26.09
2018-07-22 12:27:00,0.1487,0.1487,0.1487,0.1487,0.0
2018-07-22 12:28:00,0.1487,0.1487,0.1487,0.1487,0.0
2018-07-22 12:29:00,0.1487,0.1487,0.1487,0.1487,0.0
2018-07-22 12:30:00,0.1487,0.1487,0.1487,0.1487,0.0
2018-07-22 12:31:00,0.1488,0.1488,0.1488,0.1488,31.69
2018-07-22 12:32:00,0.149,0.1492,0.149,0.1492,296.23
2018-07-22 12:33:00,0.1492,0.1492,0.1492,0.1492,0.0
2018-07-22 12:34:00,0.1492,0.1492,0.1492,0.1492,0.0
2018-07-22 12:35:00,0.1492,0.1492,0.1492,0.1492,0.0
2018-07-22 12:36:00,0.1492,0.1492,0.1492,0.1492,0.0
2018-07-22 12:37:00,0.1489,0.1489,0.1488,0.1488,647.41
2018-07-22 12:38:00,0.1488,0.1488,0.1488,0.1488,44.5
2018-07-22 12:39:00,0.1488,0.1488,0.1488,0.1488,0.0
2018-07-22 12:40:00,0.1487,0.1487,0.1487,0.1487,0.71
2018-07-22 12:41:00,0.1487,0.1487,0.1487,0.1487,0.0
2018-07-22 12:42:00,0.1487,0.1487,0.1485,0.1485,106.5
2018-07-22 12:43:00,0.1485,0.1485,0.1485,0.1485,237.69
2018-07-22 12:44:00,0.1485,0.1485,0.1485,0.1485,0.0
2018-07-22 12:45:00,0.1485,0.1485,0.1485,0.1485,0.0
2018-07-22 12:46:00,0.1485,0.1485,0.1485,0.1485,0.0
2018-07-22 12:47:00,0.1485,0.1485,0.1485,0.1485,0.0
2018-07-22 12:48:00,0.1484,0.1492,0.1484,0.1492,331.17
2018-07-22 12:49:00,0.1484,0.1484,0.1484,0.1484,10.1
2018-07-22 12:50:00,0.1484,0.1484,0.1484,0.1484,0.0
2018-07-22 12:51:00,0.1484,0.1484,0.1484,0.1484,0.0
2018-07-22 12:52:00,0.1484,0.1484,0.1484,0.1484,0.0
2018-07-22 12:53:00,0.1486,0.1486,0.1486,0.1486,3.13
2018-07-22 12:54:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 12:55:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 12:56:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 12:57:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 12:58:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 12:59:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 13:00:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 13:01:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 13:02:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 13:03:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 13:04:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 13:05:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 13:06:00,0.1486,0.1486,0.1486,0.1486,0.0
2018-07-22 13:07:00,0.1485,0.1485,0.1485,0.1485,28.54
2018-07-22 13:08:00,0.1482,0.1482,0.1482,0.1482,20.0
2018-07-22 13:09:00,0.1482,0.1482,0.1482,0.1482,0.0
2018-07-22 13:10:00,0.1483,0.1483,0.1483,0.1483,226.56
2018-07-22 13:11:00,0.1485,0.1485,0.1485,0.1485,580.0
2018-07-22 13:12:00,0.1483,0.1483,0.1483,0.1483,212.0
2018-07-22 13:13:00,0.1483,0.1483,0.1483,0.1483,284.0
2018-07-22 13:14:00,0.1482,0.1482,0.1482,0.1482,338.49
2018-07-22 13:15:00,0.1482,0.1482,0.1479,0.1479,112.89
2018-07-22 13:16:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 13:17:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 13:18:00,0.1479,0.1479,0.1479,0.1479,40.57
2018-07-22 13:19:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 13:20:00,0.1479,0.1479,0.1479,0.1479,13.26
2018-07-22 13:21:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 13:22:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 13:23:00,0.1479,0.1479,0.1479,0.1479,0.0
2018-07-22 13:24:00,0.1479,0.1479,0.1479,0.1479,173.31
