Time,Open,High,Low,Close,Volume
2023-11-16 12:20:00,0.06925,0.06925,0.06925,0.06925,288.8
2023-11-16 12:21:00,0.06915,0.06915,0.06911,0.06911,572.0
2023-11-16 12:22:00,0.06897,0.06899,0.06889,0.06899,14798.4
2023-11-16 12:23:00,0.06899,0.06899,0.06899,0.06899,0.0
2023-11-16 12:24:00,0.0689,0.0689,0.06888,0.06888,13171.9
2023-11-16 12:25:00,0.06883,0.06883,0.06883,0.06883,2840.0
2023-11-16 12:26:00,0.06884,0.06899,0.06877,0.06899,20360.5
2023-11-16 12:27:00,0.069,0.069,0.06899,0.06899,97000.6
2023-11-16 12:28:00,0.06875,0.06875,0.06862,0.06862,17405.5
2023-11-16 12:29:00,0.06862,0.06862,0.06862,0.06862,0.0
2023-11-16 12:30:00,0.06879,0.06879,0.06879,0.06879,400.7
2023-11-16 12:31:00,0.06911,0.06911,0.06911,0.06911,282.8
2023-11-16 12:32:00,0.06911,0.06911,0.06911,0.06911,0.0
2023-11-16 12:33:00,0.06911,0.06911,0.06911,0.06911,0.0
2023-11-16 12:34:00,0.06911,0.06911,0.06911,0.06911,0.0
2023-11-16 12:35:00,0.06911,0.06911,0.06911,0.06911,0.0
2023-11-16 12:36:00,0.06911,0.06911,0.06911,0.06911,0.0
2023-11-16 12:37:00,0.06911,0.06911,0.06911,0.06911,0.0
2023-11-16 12:38:00,0.06927,0.06927,0.06927,0.06927,1442.0
2023-11-16 12:39:00,0.06937,0.06949,0.06931,0.06949,21634.2
2023-11-16 12:40:00,0.0692,0.0692,0.0692,0.0692,228.2
2023-11-16 12:41:00,0.0692,0.0692,0.0692,0.0692,0.0
2023-11-16 12:42:00,0.06911,0.0692,0.06911,0.0692,21986.1
2023-11-16 12:43:00,0.0692,0.0692,0.0692,0.0692,12308.8
2023-11-16 12:44:00,0.0692,0.0692,0.0692,0.0692,0.0
2023-11-16 12:45:00,0.0691,0.0691,0.0691,0.0691,1997.8
2023-11-16 12:46:00,0.06911,0.06911,0.06911,0.06911,4000.0
2023-11-16 12:47:00,0.06924,0.06924,0.06924,0.06924,3992.5
2023-11-16 12:48:00,0.06924,0.06924,0.06924,0.06924,0.0
2023-11-16 12:49:00,0.06924,0.06924,0.06924,0.06924,0.0
2023-11-16 12:50:00,0.06924,0.06924,0.06924,0.06924,0.0
2023-11-16 12:51:00,0.06926,0.06926,0.06909,0.0691,42860.4
2023-11-16 12:52:00,0.0691,0.0691,0.0691,0.0691,0.0
2023-11-16 12:53:00,0.06926,0.06942,0.06926,0.06942,15093.2
2023-11-16 12:54:00,0.06942,0.06942,0.06942,0.06942,0.0
2023-11-16 12:55:00,0.06942,0.06942,0.06942,0.06942,0.0
2023-11-16 12:56:00,0.06928,0.06928,0.06928,0.06928,558.2
2023-11-16 12:57:00,0.06928,0.06928,0.06928,0.06928,0.0
2023-11-16 12:58:00,0.06928,0.06928,0.06928,0.06928,0.0
2023-11-16 12:59:00,0.06928,0.06928,0.06928,0.06928,0.0
2023-11-16 13:00:00,0.06928,0.06928,0.06928,0.06928,0.0
2023-11-16 13:01:00,0.06939,0.06939,0.06939,0.06939,17362.2
2023-11-16 13:02:00,0.06939,0.06939,0.06939,0.06939,0.0
2023-11-16 13:03:00,0.06953,0.06953,0.06953,0.06953,282.8
2023-11-16 13:04:00,0.06953,0.06953,0.06953,0.06953,0.0
2023-11-16 13:05:00,0.06938,0.06938,0.06929,0.06929,2322.5
2023-11-16 13:06:00,0.0692,0.0692,0.06911,0.06911,4848.7
2023-11-16 13:07:00,0.06907,0.06907,0.06906,0.06906,1166.5
2023-11-16 13:08:00,0.06906,0.06906,0.06902,0.06902,6638.8
2023-11-16 13:09:00,0.069,0.06913,0.069,0.069,16625.0
2023-11-16 13:10:00,0.06904,0.06904,0.06897,0.06897,39740.2
2023-11-16 13:11:00,0.06899,0.06899,0.06899,0.06899,500.0
2023-11-16 13:12:00,0.06907,0.06907,0.06902,0.06902,1726.3
2023-11-16 13:13:00,0.0688,0.0688,0.06869,0.06869,1962.8
2023-11-16 13:14:00,0.06865,0.06865,0.06865,0.06865,190.0
2023-11-16 13:15:00,0.06863,0.06863,0.06829,0.06829,25018.0
2023-11-16 13:16:00,0.06829,0.06829,0.06773,0.06808,87076.5
2023-11-16 13:17:00,0.06787,0.06787,0.06773,0.06773,22333.0
2023-11-16 13:18:00,0.06797,0.06797,0.06797,0.06797,3684.5
2023-11-16 13:19:00,0.06797,0.06797,0.06797,0.06797,0.0
2023-11-16 13:20:00,0.06797,0.06797,0.06797,0.06797,1401.0
2023-11-16 13:21:00,0.06784,0.06784,0.0678,0.0678,1475.0
2023-11-16 13:22:00,0.0678,0.0678,0.0678,0.0678,0.0
2023-11-16 13:23:00,0.06823,0.06851,0.06823,0.06835,4181.3
2023-11-16 13:24:00,0.06835,0.06835,0.06835,0.06835,0.0
2023-11-16 13:25:00,0.06839,0.0684,0.06839,0.0684,3241.8
2023-11-16 13:26:00,0.06858,0.0686,0.06857,0.06857,18012.9
2023-11-16 13:27:00,0.06842,0.06854,0.06842,0.06854,10045.1
2023-11-16 13:28:00,0.06862,0.06862,0.06862,0.06862,3555.0
2023-11-16 13:29:00,0.06858,0.06858,0.06858,0.06858,1890.0
2023-11-16 13:30:00,0.06861,0.069,0.06861,0.069,4024.4
2023-11-16 13:31:00,0.06853,0.06853,0.06853,0.06853,8528.2
2023-11-16 13:32:00,0.06853,0.06853,0.06853,0.06853,226.8
2023-11-16 13:33:00,0.06853,0.06853,0.06853,0.06853,0.0
2023-11-16 13:34:00,0.06853,0.06853,0.06853,0.06853,0.0
2023-11-16 13:35:00,0.06867,0.06867,0.06867,0.06867,3568.3
2023-11-16 13:36:00,0.06867,0.06867,0.06867,0.06867,0.0
2023-11-16 13:37:00,0.06867,0.06867,0.06867,0.06867,0.0
2023-11-16 13:38:00,0.06867,0.06867,0.06867,0.06867,0.0
2023-11-16 13:39:00,0.069,0.06911,0.069,0.06911,406.9
