Time,Open,High,Low,Close,Volume
2024-03-12 02:30:00,0.23439,0.2345,0.23424,0.2345,253467.0
2024-03-12 02:31:00,0.23476,0.23484,0.23474,0.23484,667452.0
2024-03-12 02:32:00,0.23484,0.23497,0.23478,0.23478,369795.0
2024-03-12 02:33:00,0.23474,0.23478,0.23448,0.23448,96864.0
2024-03-12 02:34:00,0.23448,0.23448,0.23448,0.23448,35666.0
2024-03-12 02:35:00,0.2346,0.2346,0.2346,0.2346,1704.0
2024-03-12 02:36:00,0.23412,0.23412,0.2339,0.23391,465519.0
2024-03-12 02:37:00,0.23391,0.23391,0.23391,0.23391,0.0
2024-03-12 02:38:00,0.23369,0.23369,0.23369,0.23369,6691.0
2024-03-12 02:39:00,0.23358,0.23369,0.23358,0.23369,51707.0
2024-03-12 02:40:00,0.23369,0.23369,0.23369,0.23369,96.0
2024-03-12 02:41:00,0.23391,0.23403,0.23391,0.23403,188361.0
2024-03-12 02:42:00,0.23403,0.23403,0.23403,0.23403,32225.0
2024-03-12 02:43:00,0.23403,0.23403,0.23403,0.23403,77655.0
2024-03-12 02:44:00,0.23405,0.23405,0.23405,0.23405,71915.0
2024-03-12 02:45:00,0.23405,0.23405,0.23405,0.23405,0.0
2024-03-12 02:46:00,0.23403,0.23403,0.23403,0.23403,334524.0
2024-03-12 02:47:00,0.23407,0.23407,0.23407,0.23407,1256.0
2024-03-12 02:48:00,0.23407,0.23407,0.23407,0.23407,3257.0
2024-03-12 02:49:00,0.2341,0.2341,0.2341,0.2341,855.0
2024-03-12 02:50:00,0.23413,0.23413,0.23413,0.23413,182.0
2024-03-12 02:51:00,0.23413,0.23413,0.23413,0.23413,0.0
2024-03-12 02:52:00,0.23413,0.23413,0.23413,0.23413,79.0
2024-03-12 02:53:00,0.23408,0.23408,0.23399,0.23399,353820.0
2024-03-12 02:54:00,0.23399,0.23399,0.23399,0.23399,0.0
2024-03-12 02:55:00,0.23398,0.23406,0.23397,0.23405,128337.0
2024-03-12 02:56:00,0.234,0.23407,0.234,0.23407,386160.0
2024-03-12 02:57:00,0.23411,0.23411,0.23411,0.23411,104.0
2024-03-12 02:58:00,0.23411,0.23411,0.23411,0.23411,0.0
2024-03-12 02:59:00,0.23398,0.23398,0.23398,0.23398,8542.0
2024-03-12 03:00:00,0.23398,0.23398,0.23398,0.23398,0.0
2024-03-12 03:01:00,0.23372,0.23372,0.23372,0.23372,16419.0
2024-03-12 03:02:00,0.23397,0.23397,0.23397,0.23397,36322.0
2024-03-12 03:03:00,0.2339,0.23411,0.2339,0.23411,159733.0
2024-03-12 03:04:00,0.23411,0.23411,0.23392,0.23392,40650.0
2024-03-12 03:05:00,0.23392,0.23392,0.23392,0.23392,21466.0
2024-03-12 03:06:00,0.23392,0.23392,0.23392,0.23392,0.0
2024-03-12 03:07:00,0.23392,0.23392,0.23392,0.23392,0.0
2024-03-12 03:08:00,0.2336,0.2336,0.23337,0.23338,255177.0
2024-03-12 03:09:00,0.2325,0.2325,0.2325,0.2325,30546.0
2024-03-12 03:10:00,0.232,0.232,0.232,0.232,172413.0
2024-03-12 03:11:00,0.23081,0.23156,0.23079,0.23156,105270.0
2024-03-12 03:12:00,0.23156,0.23156,0.23156,0.23156,0.0
2024-03-12 03:13:00,0.23135,0.23135,0.23135,0.23135,189320.0
2024-03-12 03:14:00,0.23161,0.23164,0.23156,0.23156,430073.0
2024-03-12 03:15:00,0.23161,0.23168,0.23156,0.23156,28014.0
2024-03-12 03:16:00,0.23151,0.23151,0.23151,0.23151,26394.0
2024-03-12 03:17:00,0.23141,0.23141,0.23128,0.23128,27994.0
2024-03-12 03:18:00,0.231,0.231,0.2307,0.23077,393135.0
2024-03-12 03:19:00,0.23069,0.23116,0.23069,0.23116,46533.0
2024-03-12 03:20:00,0.23139,0.23139,0.23125,0.23125,19121.0
2024-03-12 03:21:00,0.23076,0.23076,0.22999,0.23021,537912.0
2024-03-12 03:22:00,0.23002,0.23002,0.22935,0.22939,2088851.0
2024-03-12 03:23:00,0.2294,0.23002,0.2291,0.2291,478350.0
