Time,Open,High,Low,Close,Volume
2023-04-06 13:20:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:21:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:22:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:23:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:24:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:25:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:26:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:27:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:28:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:29:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:30:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:31:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:32:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:33:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:34:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:35:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:36:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:37:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:38:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:39:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:40:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:41:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:42:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:43:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:44:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:45:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:46:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 13:47:00,0.563,0.563,0.5629,0.563,225.0
2023-04-06 13:48:00,0.5638,0.5638,0.5638,0.5638,136.0
2023-04-06 13:49:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 13:50:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 13:51:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 13:52:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 13:53:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 13:54:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 13:55:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 13:56:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 13:57:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 13:58:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 13:59:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 14:00:00,0.5638,0.5638,0.5638,0.5638,0.0
2023-04-06 14:01:00,0.5669,0.5684,0.5669,0.5684,196.8
2023-04-06 14:02:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:03:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:04:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:05:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:06:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:07:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:08:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:09:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:10:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:11:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:12:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:13:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:14:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:15:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:16:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:17:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:18:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:19:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:20:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:21:00,0.5684,0.5684,0.5684,0.5684,0.0
2023-04-06 14:22:00,0.5676,0.5676,0.5676,0.5676,108.1
2023-04-06 14:23:00,0.5676,0.5676,0.5676,0.5676,0.0
2023-04-06 14:24:00,0.5676,0.5676,0.5676,0.5676,0.0
2023-04-06 14:25:00,0.5676,0.5676,0.5676,0.5676,0.0
2023-04-06 14:26:00,0.5678,0.5678,0.5677,0.5677,798.6
2023-04-06 14:27:00,0.5677,0.5677,0.5677,0.5677,0.0
2023-04-06 14:28:00,0.5677,0.5677,0.5677,0.5677,0.0
2023-04-06 14:29:00,0.5677,0.5677,0.5677,0.5677,0.0
2023-04-06 14:30:00,0.5679,0.568,0.5679,0.568,175.0
2023-04-06 14:31:00,0.568,0.568,0.568,0.568,0.0
2023-04-06 14:32:00,0.5671,0.5671,0.5668,0.5668,175.2
2023-04-06 14:33:00,0.5668,0.5668,0.5668,0.5668,0.0
2023-04-06 14:34:00,0.5668,0.5668,0.5668,0.5668,0.0
2023-04-06 14:35:00,0.5668,0.5668,0.5668,0.5668,0.0
2023-04-06 14:36:00,0.5669,0.5669,0.5669,0.5669,40.0
2023-04-06 14:37:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:38:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:39:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:40:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:41:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:42:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:43:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:44:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:45:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:46:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:47:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:48:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:49:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:50:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:51:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:52:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:53:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:54:00,0.5669,0.5669,0.5669,0.5669,0.0
2023-04-06 14:55:00,0.5669,0.5669,0.5669,0.5669,84.5
2023-04-06 14:56:00,0.5668,0.5668,0.5668,0.5668,80.0
2023-04-06 14:57:00,0.5668,0.5668,0.5668,0.5668,0.0
2023-04-06 14:58:00,0.5668,0.5668,0.5668,0.5668,0.0
2023-04-06 14:59:00,0.5668,0.5668,0.5668,0.5668,0.0
2023-04-06 15:00:00,0.5668,0.5668,0.5668,0.5668,0.0
2023-04-06 15:01:00,0.5663,0.5664,0.5663,0.5664,175.4
2023-04-06 15:02:00,0.5671,0.5675,0.5671,0.5675,80.0
2023-04-06 15:03:00,0.5675,0.5675,0.5675,0.5675,0.0
2023-04-06 15:04:00,0.5675,0.5675,0.5675,0.5675,0.0
2023-04-06 15:05:00,0.5675,0.5675,0.5675,0.5675,0.0
2023-04-06 15:06:00,0.5675,0.5675,0.5675,0.5675,0.0
2023-04-06 15:07:00,0.5675,0.5675,0.5675,0.5675,0.0
2023-04-06 15:08:00,0.5675,0.5675,0.5675,0.5675,0.0
2023-04-06 15:09:00,0.5692,0.5692,0.5692,0.5692,37.1
2023-04-06 15:10:00,0.5692,0.5692,0.5692,0.5692,0.0
2023-04-06 15:11:00,0.5692,0.5692,0.5692,0.5692,0.0
2023-04-06 15:12:00,0.5692,0.5692,0.5692,0.5692,0.0
2023-04-06 15:13:00,0.5698,0.5698,0.5698,0.5698,164.4
2023-04-06 15:14:00,0.5697,0.5697,0.5696,0.5696,125.1
2023-04-06 15:15:00,0.5688,0.5689,0.5688,0.5689,129.5
2023-04-06 15:16:00,0.5689,0.5689,0.5689,0.5689,0.0
2023-04-06 15:17:00,0.5688,0.5688,0.5687,0.5687,132.7
2023-04-06 15:18:00,0.5687,0.5687,0.5687,0.5687,0.0
2023-04-06 15:19:00,0.5694,0.5694,0.5694,0.5694,25.2
2023-04-06 15:20:00,0.5694,0.5694,0.5694,0.5694,0.0
2023-04-06 15:21:00,0.5694,0.5694,0.5694,0.5694,0.0
2023-04-06 15:22:00,0.5694,0.5694,0.5694,0.5694,0.0
2023-04-06 15:23:00,0.5694,0.5694,0.5694,0.5694,0.0
2023-04-06 15:24:00,0.5694,0.5694,0.5694,0.5694,0.0
2023-04-06 15:25:00,0.5695,0.5698,0.5695,0.5698,65.2
2023-04-06 15:26:00,0.5698,0.5698,0.5698,0.5698,0.0
2023-04-06 15:27:00,0.5698,0.5698,0.5698,0.5698,0.0
2023-04-06 15:28:00,0.5698,0.5698,0.5698,0.5698,0.0
2023-04-06 15:29:00,0.5698,0.5698,0.5698,0.5698,0.0
2023-04-06 15:30:00,0.5698,0.5698,0.5698,0.5698,0.0
2023-04-06 15:31:00,0.5698,0.5698,0.5698,0.5698,0.0
2023-04-06 15:32:00,0.5698,0.5698,0.5698,0.5698,0.0
2023-04-06 15:33:00,0.5698,0.5698,0.5698,0.5698,0.0
2023-04-06 15:34:00,0.5698,0.5698,0.5698,0.5698,0.0
2023-04-06 15:35:00,0.5698,0.5698,0.5698,0.5698,0.0
2023-04-06 15:36:00,0.5697,0.5697,0.5697,0.5697,733.6
2023-04-06 15:37:00,0.5697,0.5697,0.5697,0.5697,0.0
2023-04-06 15:38:00,0.5697,0.5697,0.5697,0.5697,0.0
2023-04-06 15:39:00,0.5697,0.5697,0.5697,0.5697,0.0
2023-04-06 15:40:00,0.5697,0.5697,0.5697,0.5697,0.0
2023-04-06 15:41:00,0.5712,0.5712,0.5712,0.5712,40.0
2023-04-06 15:42:00,0.5712,0.5712,0.5712,0.5712,0.0
2023-04-06 15:43:00,0.5715,0.5715,0.5712,0.5712,62.3
2023-04-06 15:44:00,0.5712,0.5712,0.5712,0.5712,0.0
2023-04-06 15:45:00,0.5712,0.5712,0.5712,0.5712,0.0
2023-04-06 15:46:00,0.5717,0.5717,0.5717,0.5717,147.7
2023-04-06 15:47:00,0.5719,0.5719,0.5719,0.5719,101.4
2023-04-06 15:48:00,0.5719,0.5719,0.5719,0.5719,0.0
2023-04-06 15:49:00,0.5715,0.5715,0.5714,0.5714,80.0
2023-04-06 15:50:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 15:51:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 15:52:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 15:53:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 15:54:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 15:55:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 15:56:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 15:57:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 15:58:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 15:59:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:00:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:01:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:02:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:03:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:04:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:05:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:06:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:07:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:08:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:09:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:10:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:11:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:12:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:13:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:14:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:15:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:16:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:17:00,0.5714,0.5714,0.5714,0.5714,0.0
2023-04-06 16:18:00,0.5714,0.5714,0.5714,0.5714,0.0
